"TIMESTAMP","RECORD","HYGRO_OUT_Avg(1)","HYGRO_OUT_Avg(2)","HYGRO_OUT_Avg(3)","HYGRO_OUT_Avg(4)","HYGRO_OUT_Avg(5)","HYGRO_OUT_Avg(6)","HYGRO_OUT_Max(1)","HYGRO_OUT_Max(2)","HYGRO_OUT_Max(3)","HYGRO_OUT_Max(4)","HYGRO_OUT_Max(5)","HYGRO_OUT_Max(6)","HYGRO_OUT_Min(1)","HYGRO_OUT_Min(2)","HYGRO_OUT_Min(3)","HYGRO_OUT_Min(4)","HYGRO_OUT_Min(5)","HYGRO_OUT_Min(6)","RH_OUT_Avg(1)","RH_OUT_Avg(2)","RH_OUT_Avg(3)","RH_OUT_Avg(4)","RH_OUT_Avg(5)","RH_OUT_Avg(6)","RH_OUT_Max(1)","RH_OUT_Max(2)","RH_OUT_Max(3)","RH_OUT_Max(4)","RH_OUT_Max(5)","RH_OUT_Max(6)","RH_OUT_Min(1)","RH_OUT_Min(2)","RH_OUT_Min(3)","RH_OUT_Min(4)","RH_OUT_Min(5)","RH_OUT_Min(6)","Temp_Avg(1)","Temp_Avg(2)","Temp_Avg(3)","Temp_Avg(4)","Temp_Avg(5)","Temp_Avg(6)","Temp_Max(1)","Temp_Max(2)","Temp_Max(3)","Temp_Max(4)","Temp_Max(5)","Temp_Max(6)","Temp_Min(1)","Temp_Min(2)","Temp_Min(3)","Temp_Min(4)","Temp_Min(5)","Temp_Min(6)"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Max","Max","Max","Min","Min","Min","Min","Min","Min","Avg","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Max","Max","Max","Min","Min","Min","Min","Min","Min","Avg","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Max","Max","Max","Min","Min","Min","Min","Min","Min"
"2019-07-02 12:33:00",38,15.72887,15.84241,15.83684,15.15365,14.80316,14.99862,15.73253,15.84696,15.83925,15.15705,14.8272,15.00716,15.72304,15.83844,15.83514,15.15069,14.77394,14.98941,73.2934,73.78469,73.76073,70.73267,69.115,70.02239,73.30932,73.8043,73.77111,70.74812,69.22735,70.06174,73.26806,73.76763,73.75341,70.71918,68.97824,69.97993,103.2,103.9,103.6,96.6,92.7,90.9,103.2,103.9,103.7,96.6,92.7,90.9,103.2,103.8,103.5,96.5,92.7,90.9
"2019-07-02 12:34:00",39,15.73818,15.83961,15.84818,15.14883,14.76827,15.00526,15.7428,15.84159,15.85221,15.15287,14.77707,15.01571,15.73356,15.83762,15.84213,15.14487,14.7576,14.996,73.33387,73.77262,73.80953,70.71069,68.95164,70.05299,73.35394,73.78118,73.82688,70.72909,68.99289,70.1011,73.31378,73.76405,73.78351,70.69264,68.90164,70.01031,103.2,103.9,103.6,96.6,92.8,91,103.2,103.9,103.7,96.7,92.8,91,103.2,103.9,103.6,96.6,92.7,90.9
"2019-07-02 12:35:00",40,15.74262,15.85029,15.85497,15.14929,14.76694,14.9864,15.74489,15.85685,15.86032,15.15284,14.77544,14.98969,15.74122,15.84358,15.84867,15.14743,14.76237,14.98367,73.35313,73.81863,73.83875,70.71278,68.94542,69.96604,73.36298,73.84686,73.86178,70.72897,68.9853,69.98123,73.34708,73.78974,73.81167,70.70432,68.92401,69.95348,103.2,103.9,103.7,96.8,92.9,91,103.3,103.9,103.7,96.8,92.9,91.1,103.2,103.9,103.7,96.7,92.8,91
"2019-07-02 12:36:00",41,15.74691,15.86025,15.86201,15.14724,14.7414,14.98739,15.74884,15.86401,15.86492,15.14998,14.76723,14.99427,15.74366,15.85685,15.85954,15.14503,14.71824,14.98195,73.37177,73.86147,73.86905,70.70344,68.82555,69.97061,73.38014,73.87765,73.88157,70.71594,68.9468,70.00234,73.35765,73.84686,73.85841,70.69341,68.7167,69.9455,103.3,103.9,103.8,96.9,92.9,91.1,103.3,103.9,103.8,96.9,93,91.1,103.3,103.9,103.7,96.8,92.9,91.1
"2019-07-02 12:37:00",42,15.74959,15.86167,15.86972,15.13083,14.72102,14.99155,15.7517,15.86339,15.87277,15.13927,14.74769,14.99572,15.74669,15.85962,15.86512,15.11951,14.70839,14.98787,73.38342,73.86758,73.90218,70.62864,68.72976,69.98978,73.39256,73.87497,73.91527,70.66713,68.85513,70.00903,73.37083,73.85877,73.88239,70.57697,68.67036,69.97282,103.4,103.9,103.8,97,93,91.1,103.4,104,103.9,97,93.1,91.1,103.3,103.9,103.8,96.9,93,91.1
"2019-07-02 12:38:00",43,15.75595,15.86755,15.8759,15.11248,14.69087,14.98889,15.75781,15.87281,15.87977,15.12045,14.71659,14.99808,15.75272,15.86394,15.87116,15.10693,14.65706,14.97037,73.41099,73.89288,73.92873,70.54482,68.58775,69.97752,73.41905,73.91546,73.94534,70.58124,68.70896,70.01992,73.397,73.87733,73.90837,70.51948,68.42825,69.89206,103.4,104,103.9,97.1,93.1,91.2,103.4,104,103.9,97.1,93.2,91.2,103.4,104,103.9,97,93.1,91.1
"2019-07-02 12:39:00",44,15.75927,15.87544,15.88204,15.10667,14.65534,14.97067,15.76188,15.87872,15.8844,15.11441,14.66331,14.98489,15.75743,15.87183,15.87929,15.10052,14.64374,14.96246,73.42542,73.92674,73.95506,70.51831,68.4201,69.89344,73.43673,73.94083,73.96521,70.55368,68.45779,69.95906,73.41743,73.91124,73.94329,70.49017,68.36526,69.85553,103.4,104,104,97.2,93.2,91.2,103.5,104,104,97.2,93.2,91.2,103.4,104,103.9,97.1,93.2,91.2
"2019-07-02 12:40:00",45,15.76384,15.87741,15.89283,15.09702,14.6522,14.98021,15.76875,15.87986,15.89769,15.11701,14.66742,14.98681,15.76063,15.87396,15.88637,15.07477,14.63917,14.97335,73.44524,73.93521,74.00137,70.47413,68.40527,69.93748,73.46651,73.94575,74.02223,70.56556,68.4772,69.96793,73.43131,73.92038,73.97364,70.37231,68.34368,69.90582,103.5,104,104,97.3,93.3,91.3,103.5,104,104.1,97.4,93.3,91.3,103.5,104,104,97.3,93.3,91.3
"2019-07-02 12:41:00",46,15.76994,15.88387,15.90483,15.08022,14.6682,14.97686,15.77122,15.88748,15.91058,15.08629,14.67936,14.99041,15.76875,15.87808,15.90028,15.07474,14.6537,14.96862,73.47166,73.96294,74.0528,70.3973,68.48086,69.92203,73.47722,73.97845,74.07744,70.42509,68.53353,69.98454,73.46651,73.93809,74.0333,70.37216,68.41239,69.88399,103.5,104,104.1,97.5,93.4,91.3,103.6,104,104.1,97.5,93.5,91.4,103.5,104,104.1,97.4,93.4,91.3
"2019-07-02 12:42:00",47,15.77523,15.88986,15.91685,15.07907,14.67591,14.98872,15.7786,15.89288,15.92248,15.08358,14.68982,14.9916,15.77152,15.887,15.90973,15.07443,14.6537,14.98559,73.49456,73.98862,74.10423,70.39201,68.51725,69.97675,73.50916,74.0016,74.12834,70.41266,68.58286,69.99002,73.47851,73.97637,74.07379,70.37077,68.41239,69.96233,103.6,104.1,104.2,97.6,93.5,91.5,103.6,104.1,104.2,97.6,93.6,91.5,103.6,104,104.2,97.5,93.5,91.4
